[0.9329093557889343, 0.9260877043508174, 0.9409117683593858, 0.9330268732671604, 0.935113664091907]
[0.8329706945002007, 0.812223840932377, 0.8228672914691659, 0.8043108565561278, 0.83926340572746]
[0.8394077128907895, 0.7850119457817585, 0.7919552232237519, 0.832636787241197, 0.8235732158943048]
[0.8156865419563447, 0.8318190365311601, 0.8303925805006082, 0.8357963546750731, 0.792079207920792]
[0.8425650260104043, 0.8358174923195083, 0.8457158427466049, 0.8101786516133171, 0.817105073681178]
[0.9271973625248064, 0.9374759984639016, 0.9435427354021247, 0.9588878355513422, 0.949651798607194]
[0.8259075114890075, 0.8261209186064679, 0.81921968787515, 0.8051569722650231, 0.804950067217207]
[0.8239667999311666, 0.8382976510496671, 0.8142463691534163, 0.8220251169229169, 0.828212089179319]
[0.9295410628019323, 0.9287389536372953, 0.9269629558294812, 0.9244804480448046, 0.93692166688012]
[0.9353372498608391, 0.9129848965340508, 0.9443229867384201, 0.9246736986947948, 0.950706175574633]
[0.9054133539266722, 0.923679060665362, 0.9138902243589744, 0.9252701080432173, 0.918304343647895]
[0.9476764654110191, 0.9423588093064964, 0.9380638605166612, 0.9359137563850057, 0.930784052171335]
[0.9300515232974911, 0.9484445760189466, 0.9378281293174909, 0.9413522465437787, 0.934123135522693]
[0.9341399521003244, 0.933078638906576, 0.9445524513568867, 0.94311757009271, 0.948721849664698]
[0.9381112444977989, 0.9421517686070744, 0.9129678399493328, 0.942379301489471, 0.921048631002864]
[0.9534973989595837, 0.9411217948717948, 0.9422288915566226, 0.9507656009244991, 0.933742458914083]
[0.9298281579740728, 0.9404580458045805, 0.9377038878281718, 0.9296317185268742, 0.935479931449804]
[0.9379960317460317, 0.9482347480955124, 0.9398774777086406, 0.9338837355349421, 0.944061986231504]
[0.9376738675344533, 0.9341376289546424, 0.9360896373826079, 0.9389232049415114, 0.941688428202951]
[0.9411939495420396, 0.9359267734553776, 0.9437447724698753, 0.9370335242257252, 0.938222099496156]
[0.9407818903688523, 0.9333077132471858, 0.9448231171698749, 0.9267473199018065, 0.918975675902703]
[0.9316316244239632, 0.9417450867422059, 0.9471747288149908, 0.9475903325004805, 0.941725203258547]
[0.9462022277703093, 0.9303463478841852, 0.9306610661066107, 0.9451546391752578, 0.943059202100409]
[0.9400600240096038, 0.9494209747826401, 0.9520005125925569, 0.9477812982501287, 0.937831050965699]
[0.9323542590132978, 0.9449084741423451, 0.9348236068310222, 0.9448508767707883, 0.944209924015381]
[0.9428700172194597, 0.9393723566435525, 0.9379520289298515, 0.9427243343573988, 0.949576966434121]
[0.9394524998399589, 0.9306820182106222, 0.9466092469262295, 0.9502518816096415, 0.93465]
[0.9258224667782419, 0.9428150614754097, 0.9409428485637074, 0.9487887224782385, 0.92147669264374]
[0.942863204752526, 0.9561521396391879, 0.9431090774575399, 0.9352386974897542, 0.9424763184843831]
[0.9356517426069704, 0.9323357293429174, 0.9337293729372939, 0.9484541443491965, 0.949413803731322]
